#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     165400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     165500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     165600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     165700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     165800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     165900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     166800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H3O2          HO       C10O5          O2
     166900           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     167900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     168900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     169900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     170900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     171900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     172900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     173900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     174900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     175900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     176000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     176100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     176200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     176300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     176400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     176500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     176600           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     176700           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     176800           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     176900           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     177000           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     177100           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     177200           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2     C10H4O8          O2
     177300           5           3           3           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     177400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     177500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     177600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     177700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     177800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     177900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     178900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     179000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     179100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     179200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     179300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     179400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     179500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     179600           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     179700           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     179800           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     179900           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180000           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180100           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180200           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180300           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180400           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180500           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180600           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180700           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180800           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     180900           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181000           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181100           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181200           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181300           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181400           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181500           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181600           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H2O2         H2O       C10O5          O2
     181700           7           5           3           1           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     181800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     181900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     182900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     183900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     184900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     185900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     186900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     187900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     188900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     189900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     190900           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191000           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191100           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191200           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191300           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191400           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191500           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191600           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191700           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191800           6           4           3           1           1           1
#  Timestep    No_Moles    No_Specs          H2        H4O3       C10O5          O2
     191900           6           4           3           1           1           1
